id1,cn,pinyin,vocabulary,pinyin_vocab,th,sentence_test,pinyin_sentence,translate
632,业,yè,作业,zuò yè,การบ้าน,自己的作业要自己完成。,zì jǐ de zuò yè yào zì jǐ wán chéng,การบ้านของตัวเองต้องทำเอง
633,息,xī,休息,xiū xī,พักผ่อน,爸爸妈妈工作了一天，好好休息吧。,"bà bà mā mā gōng zuò le yī tiān, hǎo hǎo xiū xī ba",พ่อแม่ทำงานมาทั้งวัน ควรพักผ่อนให้ดี
634,更,gèng,更好,gèng hǎo,ดีกว่าเดิม,花儿有了阳光才能更好地生长。,huā ér yǒu le yáng guāng cái néng gèng hǎo dì shēng zhǎng,ดอกไม้ต้องมีแสงแดดจึงจะเติบโตได้ดี
635,告,gào,告诉,gào sù,บอก,小牛告诉大家自己的尾巴不见了。,xiǎo niú gào sù dà jiā zì jǐ de wěi ba bú jiàn le,ลูกวัวบอกทุกคนว่าหางของตัวเองหายไป
636,舍,shě,不舍,bù shě,ไม่อยากจาก,妈妈要去上班，宝宝不舍地哭了。,"mā mā yào qù shàng bān, bǎo bǎo bù shě dì kū le",แม่ต้องไปทำงาน เด็กร้องไห้เพราะไม่อยากจาก
637,留,liú,留下,liú xià,ทิ้งไว้,老国王给王子们留下了很多珠宝。,lǎo guó wáng gěi wáng zǐ men liú xià le hěn duō zhū bǎo,กษัตริย์ชราทิ้งเครื่องประดับอัญมณีไว้ให้เจ้าชายมากมาย
638,诉,sù,告诉,gào sù,บอก,爷爷告诉了我很多过去的事。,yé yé gào sù le wǒ hěn duō guò qù de shì,คุณปู่เล่าเรื่องในอดีตให้ฉันฟังหลายเรื่อง
639,赶,gǎn,赶快,gǎn kuài,รีบเร็ว,天黑了，赶快回家吧！,"tiān hēi le, gǎn kuài huí jiā ba",ฟ้ามืดแล้ว รีบกลับบ้านเถอะ
640,塔,tǎ,高塔,gāo tǎ,หอคอยสูง,上海有一座高塔，叫做东方明珠。,"shàng hǎi yǒu yī zuò gāo tǎ, jiào zuò dōng fāng míng zhū",เซี่ยงไฮ้มีหอคอยสูงแห่งหนึ่ง ชื่อว่าหอไข่มุกตะวันออก
641,未,wèi,未来,wèi lái,อนาคต,人人都想有一个美好的未来。,rén rén dōu xiǎng yǒu yí gè měi hǎo de wèi lái,ทุกคนต่างอยากมีอนาคตที่ดี
642,万,wàn,一万,yí wàn,หนึ่งหมื่น,万里长城有一万多里那么长。,wàn lǐ cháng chéng yǒu yī wàn duō lǐ nà me zhǎng,กำแพงเมืองจีนยาวกว่าหนึ่งหมื่นลี้
643,千,qiān,千斤,qiān jīn,หนึ่งพันจิน,这个大力士能举起上千斤的东西。,zhè ge dà lì shì néng jǔ qǐ shàng qiān jīn de dōng xī,นักยกน้ำหนักผู้นี้สามารถยกของหนักหลายพันจินได้
644,领,lǐng,将领,jiāng lǐng,แม่ทัพ,大家都很看好这位青年将领。,dà jiā dōu hěn kàn hǎo zhè wèi qīng nián jiàng lǐng,ทุกคนต่างเชื่อมั่นในแม่ทัพหนุ่มคนนี้
645,结,jié,中国结,zhōng guó jié,ปมจีน,我们一起用红线做个中国结。,wǒ men yì qǐ yòng hóng xiàn zuò gè zhōng guó jié,พวกเราใช้เชือกสีแดงทำปมจีนด้วยกัน
646,错,cuò,拿错,ná cuò,หยิบผิด,有人拿错了我的杯子和毛巾吧！,yǒu rén ná cuò le wǒ de bēi zi hé máo jīn ba,มีคนหยิบแก้วน้ำและผ้าเช็ดตัวของฉันผิดไปหรือเปล่า
647,百,bǎi,百合,bǎi hé,ดอกลิลลี่,房间里有一束白色的百合花。,fáng jiān lǐ yǒu yī shù bái sè de bǎi hé huā,ในห้องมีดอกลิลลี่สีขาวหนึ่งช่อ
648,然,rán,自然,zì rán,ธรรมชาติ,我们要爱护大自然的一草一木。,wǒ men yào ài hù dà zì rán de yī cǎo yī mù,เราต้องดูแลธรรมชาติ ทุกต้นหญ้าและทุกต้นไม้
649,忽,hū,忽然,hū rán,ทันใดนั้น,刚才还风和日丽的，忽然下起雨来。,"gāng cái hái fēng hé rì lì de, hū rán xià qǐ yǔ lái",เมื่อครู่ยังอากาศดีอยู่ ทันใดนั้นฝนก็ตกลงมา
650,从,cóng,从来,cóng lái,แต่ไหนแต่ไร / ตลอดมา (ใช้คู่ปฏิเสธ),我从来没去过大森林。,wǒ cóng lái méi qù guò dà sēn lín,ฉันไม่เคยไปป่าใหญ่เลย
651,愿,yuàn,许愿,xǔ yuàn,อธิษฐาน,小女孩正在对着天上的星星许愿。,xiǎo nǚ hái zhèng zài duì zhe tiān shàng de xīng xīng xǔ yuàn,เด็กผู้หญิงกำลังอธิษฐานต่อดวงดาวบนท้องฟ้า
652,约,yuē,节约,jié yuē,ประหยัด,日常生活中，我们要注意节约水电。,"rì cháng shēng huó zhōng, wǒ men yào zhù yì jié yuē shuǐ diàn",ในชีวิตประจำวัน เราควรประหยัดน้ำและไฟฟ้า
653,忘,wàng,忘记,wàng jì,ลืม,爸爸工作忙得都忘记吃饭了。,bà bà gōng zuò máng dé dōu wàng jì chī fàn le,พ่อทำงานยุ่งจนลืมกินข้าว
654,答,dá,回答,huí dá,ตอบ,谁来回答这个问题？,shuí lái huí dá zhè ge wèn tí,ใครจะมาตอบคำถามนี้
655,越,yuè,越过,yuè guò,ข้าม,鸟儿越过高山，飞到南方过冬。,"niǎo ér yuè guò gāo shān, fēi dào nán fāng guò dōng",นกบินข้ามภูเขาสูงไปทางใต้เพื่อหนีหนาว
656,尖,jiān,塔尖,tǎ jiān,ยอดหอคอย,高高的塔尖上有人在放烟火。,gāo gāo de tǎ jiān shàng yǒu rén zài fàng yān huǒ,บนยอดหอคอยสูงมีคนกำลังจุดดอกไม้ไฟ
657,摇,yáo,摇篮,yáo lán,เปลเด็ก,妈妈轻轻地摇着摇篮，唱着歌。,"mā mā qīng qīng dì yáo zhe yáo lán, chàng zhe gē",แม่ไกวเปลเบา ๆ พร้อมร้องเพลง
658,往,wǎng,往前,wǎng qián,ไปข้างหน้า,往前走，就能看到一个大大的广场。,"wǎng qián zǒu, jiù néng kàn dào yí gè dà dà de guǎng chǎng",เดินไปข้างหน้า ก็จะเห็นลานกว้างใหญ่แห่งหนึ่ง
659,龙,lóng,中国龙,zhōng guó lóng,มังกรจีน,画家在画布上画了一条中国龙。,huà jiā zài huà bù shàng huà le yī tiáo zhōng guó lóng,จิตรกรวาดมังกรจีนบนผืนผ้าใบ
660,夜,yè,深夜,shēn yè,ดึกมาก,深夜，爸爸还在台灯下工作。,"shēn yè, bà bà hái zài tái dēng xià gōng zuò",กลางดึก พ่อยังทำงานอยู่ใต้โคมไฟตั้งโต๊ะ
661,坏,huài,变坏,biàn huài,เสีย,水果放了几天没吃，就变坏了。,"shuǐ guǒ fàng le jǐ tiān méi chī, jiù biàn huài le",ผลไม้ที่วางไว้หลายวันไม่กินก็เน่าเสีย
662,低,dī,低头,dī tóu,ก้มหน้า,妈妈一低头，看见了一块小石头。,"mā mā yī dī tóu, kàn jiàn le yī kuài xiǎo shí tou",แม่ก้มลงก็เห็นก้อนหินเล็ก ๆ ก้อนหนึ่ง
663,吐,tǔ,吐出去,tǔ chū qù,คายออก / ถ่มออก,风把土都吹到嘴里了，快吐出去吧！,"fēng bǎ tǔ dōu chuī dào zuǐ lǐ le, kuài tǔ chū qù ba",ลมพัดฝุ่นเข้าปาก รีบคายออกเถอะ
664,每,měi,每天,měi tiān,ทุกวัน,妈妈每天都把房间打扫得很干净。,mā mā měi tiān dōu bǎ fáng jiān dǎ sǎo dé hěn gān jìng,แม่ทำความสะอาดห้องทุกวันจนสะอาดมาก
665,破,pò,划破,huá pò,ขีดข่วนจนขาด,一块石头把她的小手划破了。,yī kuài shí tou bǎ tā de xiǎo shǒu huà pò le,ก้อนหินก้อนหนึ่งขีดข่วนมือเล็ก ๆ ของเธอจนแตก
666,争,zhēng,争论,zhēng lùn,โต้เถียง,他们因为一件小事又争论起来。,tā men yīn wèi yī jiàn xiǎo shì yòu zhēng lùn qǐ lái,พวกเขาโต้เถียงกันอีกครั้งเพราะเรื่องเล็กน้อย
667,代,dài,代替,dài tì,ทดแทน,父母的爱是别人不能代替的。,fù mǔ de ài shì bié rén bù néng dài tì de,ความรักของพ่อแม่ไม่มีใครมาแทนที่ได้
668,精,jīng,精心,jīng xīn,ตั้งใจอย่างดี,老师精心安排了明天的班会活动。,lǎo shī jīng xīn ān pái le míng tiān de bān huì huó dòng,ครูจัดกิจกรรมประชุมชั้นเรียนของวันพรุ่งนี้อย่างตั้งใจ
669,团,tuán,团结,tuán jié,สามัคคี,我们班的同学们都很团结。,wǒ men bān de tóng xué men dōu hěn tuán jié,เพื่อน ๆ ในชั้นของพวกเราสามัคคีกันมาก
670,但,dàn,不但,bù dàn,ไม่เพียงแต่,太阳不但能带来光明，还能带来温暖。,"tài yáng bù dàn néng dài lái guāng míng, hái néng dài lái wēn nuǎn",ดวงอาทิตย์ไม่เพียงนำแสงสว่างมาให้ แต่ยังนำความอบอุ่นมาให้ด้วย
671,围,wéi,包围,bāo wéi,ล้อมไว้,敌人已经被我军团团包围了。,dí rén yǐ jīng bèi wǒ jūn tuán tuán bāo wéi le,ศัตรูถูกกองทัพของเราล้อมไว้ทุกทิศทางแล้ว
672,吓,xià,吓人,xià rén,น่ากลัว,床底下跑出来一只老鼠，太吓人了！,"chuáng dǐ xià pǎo chū lái yī zhī lǎo shǔ, tài xià rén le",มีหนูตัวหนึ่งวิ่งออกมาจากใต้เตียง น่ากลัวจริง ๆ
673,斗,dòu,争斗,zhēng dòu,ต่อสู้,两个小怪物因为食物争斗了起来。,liǎng gè xiǎo guài wù yīn wèi shí wù zhēng dòu le qǐ lái,สัตว์ประหลาดน้อยสองตัวต่อสู้กันเพราะอาหาร
674,改,gǎi,改正,gǎi zhèng,แก้ไขให้ถูกต้อง,知道自己错了，改正了就是好孩子。,"zhī dào zì jǐ cuò le, gǎi zhèng le jiù shì hǎo hái zi",รู้ว่าตัวเองผิดและแก้ไขได้ก็เป็นเด็กดี
675,齐,qí,整齐,zhěng qí,เป็นระเบียบ,军人立正站立时，动作真整齐。,"jūn rén lì zhèng zhàn lì shí, dòng zuò zhēn zhěng qí",ทหารยืนตรงได้อย่างเป็นระเบียบมาก
676,互,hù,互相,hù xiāng,ซึ่งกันและกัน,同学之间要互相学习，互相帮助。,"tóng xué zhī jiān yào hù xiāng xué xí, hù xiāng bāng zhù",เพื่อนร่วมชั้นควรเรียนรู้และช่วยเหลือซึ่งกันและกัน
677,重,zhòng,很重,hěn zhòng,หนักมาก,这个箱子很重，我一个人拿不动。,"zhè ge xiāng zi hěn zhòng, wǒ yí gè rén ná bù dòng",กล่องนี้หนักมาก ฉันยกคนเดียวไม่ไหว
678,丽,lì,美丽,měi lì,สวยงาม,小女孩长着一双美丽的大眼睛。,xiǎo nǚ hái zhǎng zhe yī shuāng měi lì de dà yǎn jīng,เด็กผู้หญิงมีดวงตากลมโตสวยงามคู่หนึ่ง
679,吧,ba,好吧,hǎo ba,เอาล่ะ,好吧，这回我们听你的。,"hǎo ba, zhè huí wǒ men tīng nǐ de",เอาล่ะ คราวนี้เราจะฟังคุณ
680,接,jiē,接人,jiē rén,ไปรับคน,爸爸今天一大早就去机场接人了。,bà bà jīn tiān yī dà zǎo jiù qù jī chǎng jiē rén le,พ่อออกไปสนามบินตั้งแต่เช้าตรู่เพื่อไปรับคน
681,准,zhǔn,准备,zhǔn bèi,เตรียม,她早就把过冬的衣物准备好了。,tā zǎo jiù bǎ guò dōng de yī wù zhǔn bèi hǎo le,เธอเตรียมเสื้อผ้าสำหรับฤดูหนาวไว้เรียบร้อยแล้ว
682,备,bèi,准备,zhǔn bèi,เตรียม,我们要为自己的将来做好准备。,wǒ men yào wèi zì jǐ de jiāng lái zuò hǎo zhǔn bèi,เราต้องเตรียมตัวให้พร้อมสำหรับอนาคตของตนเอง
683,参,cān,参加,cān jiā,เข้าร่วม,篮球运动员们正在参加比赛。,lán qiú yùn dòng yuán men zhèng zài cān jiā bǐ sài,นักกีฬาบาสเกตบอลกำลังเข้าร่วมการแข่งขัน
684,换,huàn,交换,jiāo huàn,แลกเปลี่ยน,两个小朋友交换了手里的东西。,liǎng gè xiǎo péng yǒu jiāo huàn le shǒu lǐ de dōng xī,เด็กสองคนแลกเปลี่ยนของในมือกัน
685,休,xiū,休息,xiū xi,พักผ่อน,玩儿了一上午，休息一下吧！,"wán ér le yī shàng wǔ, xiū xī yī xià ba",เล่นมาตลอดเช้า พักผ่อนสักหน่อยเถอะ
686,灭,miè,灭火,miè huǒ,ดับไฟ,小朋友也要学习一些灭火的方法。,xiǎo péng yǒu yě yào xué xí yī xiē miè huǒ de fāng fǎ,เด็ก ๆ ก็ควรเรียนรู้วิธีดับไฟด้วย
687,鸣,míng,鸣叫,míng jiào,ร้อง,一只百灵鸟在树枝上鸣叫。,yī zhī bǎi líng niǎo zài shù zhī shàng míng jiào,นกการเวกตัวหนึ่งร้องเพลงอยู่บนกิ่งไม้
688,背,bèi,后背,hòu bèi,แผ่นหลัง,爸爸的后背，是满满的父爱。,"bà bà de hòu bèi, shì mǎn mǎn de fù ài",แผ่นหลังของพ่อเต็มไปด้วยความรักของพ่อ
689,按,àn,按钮,àn niǔ,ปุ่ม,按一下那个按钮，门就开了。,"àn yī xià nà ge àn niǔ, mén jiù kāi le",กดปุ่มนั้นหนึ่งครั้ง ประตูก็จะเปิด
690,拿,ná,拿东西,ná dōng xi,หยิบของ,小朋友拿东西时一定要小心。,xiǎo péng yǒu ná dōng xī shí yí dìng yào xiǎo xīn,เด็ก ๆ ต้องระวังเวลาหยิบจับของ
691,报,bào,报纸,bào zhǐ,หนังสือพิมพ์,火车上有人在看报纸。,huǒ chē shàng yǒu rén zài kàn bào zhǐ,บนรถไฟมีคนกำลังอ่านหนังสือพิมพ์
692,秀,xiù,秀丽,xiù lì,สวยงาม,云南是一个风景秀丽的好地方。,yún nán shì yí gè fēng jǐng xiù lì de hǎo dì fāng,ยูนนานเป็นสถานที่ที่มีทิวทัศน์สวยงาม
693,迷,mí,迷路,mí lù,หลงทาง,他走着走着，发现自己迷路了。,"tā zǒu zhe zǒu zhe, fā xiàn zì jǐ mí lù le",เขาเดินไปเดินมาแล้วพบว่าตัวเองหลงทาง
694,量,liàng,重量,zhòng liàng,น้ำหนัก,体重就是一个人身体的重量。,tǐ zhòng jiù shì yí gè rén shēn tǐ de zhòng liàng,น้ำหนักตัวคือความหนักของร่างกายคน
695,陆,lù,陆地,lù dì,แผ่นดิน,大象是目前陆地上最大的动物。,dà xiàng shì mù qián lù dì shàng zuì dà de dòng wù,ช้างเป็นสัตว์บกที่ใหญ่ที่สุดในปัจจุบัน
696,升,shēng,上升,shàng shēng,สูงขึ้น,那只气球一直上升到了高空中。,nà zhǐ qì qiú yì zhí shàng shēng dào le gāo kōng zhōng,ลูกโป่งลูกนั้นลอยสูงขึ้นไปบนท้องฟ้า
697,弯,wān,弯弯,wān wān,คดเคี้ยว,山脚下有一条弯弯的小河。,shān jiǎo xià yǒu yī tiáo wān wān de xiǎo hé,เชิงเขามีลำธารเล็ก ๆ คดเคี้ยวสายหนึ่ง
698,软,ruǎn,柔软,róu ruǎn,นุ่ม,晚上，小猫弯着柔软的身体睡觉了。,"wǎn shàng, xiǎo māo wān zhe róu ruǎn de shēn tǐ shuì jiào le",ตอนกลางคืน ลูกแมวงอตัวนุ่มนิ่มนอนหลับ
699,李,lǐ,李子,lǐ zi,ลูกพลัม,树上的李子熟了，可以吃了。,"shù shàng de lǐ zi shú le, kě yǐ chī le",ลูกพลัมบนต้นสุกแล้ว กินได้แล้ว
700,艘,sōu,一艘,yì sōu,หนึ่งลำ,岸边停着一艘几层楼高的大船。,àn biān tíng zhe yī sōu jǐ céng lóu gāo de dà chuán,ริมฝั่งมีเรือลำใหญ่สูงเท่าตึกหลายชั้นจอดอยู่
701,睁,zhēng,睁眼,zhēng yǎn,ลืมตา,宝宝一睁眼，看见了一个多彩的世界,"bǎo bǎo yī zhēng yǎn, kàn jiàn le yí gè duō cǎi de shì jiè",ทารกลืมตาขึ้นมาก็เห็นโลกที่เต็มไปด้วยสีสัน
702,相,xiāng,相当,xiāng dāng,ค่อนข้าง / มากทีเดียว,这个小朋友写作业时相当认真,zhè ge xiǎo péng yǒu xiě zuò yè shí xiāng dāng rèn zhēn,เด็กคนนี้ตั้งใจทำการบ้านมาก
703,古,gǔ,古代,gǔ dài,สมัยโบราณ,李白是一个古代的诗人,lǐ bái shì yí gè gǔ dài de shī rén,หลี่ไป๋เป็นกวีในสมัยโบราณ
704,屋,wū,房屋,fáng wū,บ้านเรือน,大海边有一座非常古老的房屋,dà hǎi biān yǒu yī zuò fēi cháng gǔ lǎo de fáng wū,ริมทะเลมีบ้านเก่าแก่มากหลังหนึ่ง
705,攻,gōng,进攻,jìn gōng,โจมตี,我方球员向对方发起了进攻,wǒ fāng qiú yuán xiàng duì fāng fā qǐ le jìn gōng,นักกีฬาฝ่ายเราเปิดเกมรุกใส่ฝ่ายตรงข้าม
706,官,guān,官员,guān yuán,ข้าราชการ / เจ้าหน้าที่,屋子里一位胖胖的官员正在睡觉,wū zi lǐ yī wèi pàng pàng de guān yuán zhèng zài shuì jiào,ในบ้านมีขุนนางร่างอ้วนคนหนึ่งกำลังนอนหลับ
707,观,guān,观察,guān chá,สังเกต,小朋友正在仔细观察小蚂蚁,xiǎo péng yǒu zhèng zài zǐ xì guān chá xiǎo mǎ yǐ,เด็ก ๆ กำลังสังเกตมดตัวเล็กอย่างตั้งใจ
708,首,shǒu,首领,shǒu lǐng,หัวหน้า,那个首领头上有两根羽毛,nà ge shǒu lǐng tóu shàng yǒu liǎng gēn yǔ máo,ผู้นำคนนั้นมีขนนกสองเส้นบนศีรษะ
709,史,shǐ,历史,lì shǐ,ประวัติศาสตร์,爷爷常常给我讲一些历史故事,yé yé cháng cháng gěi wǒ jiǎng yī xiē lì shǐ gù shì,คุณปู่มักเล่าเรื่องประวัติศาสตร์ให้ฉันฟัง
710,众,zhòng,众多,zhòng duō,จำนวนมาก,中国人口众多，是一个人口大国,"zhōng guó rén kǒu zhòng duō, shì yí gè rén kǒu dà guó",จีนมีประชากรมาก เป็นประเทศที่มีประชากรจำนวนมาก
711,劳,láo,劳动,láo dòng,แรงงาน,他们都是热爱劳动的好孩子,tā men dōu shì rè ài láo dòng de hǎo hái zi,พวกเขาทั้งหมดเป็นเด็กดีที่รักการทำงาน
712,主,zhǔ,主人,zhǔ rén,เจ้าของ,大王是这个王冠的主人,dà wáng shì zhè ge wáng guān de zhǔ rén,กษัตริย์เป็นเจ้าของมงกุฎนี้
713,汗,hàn,出汗,chū hàn,เหงื่อออก,农夫干了一会儿活就出汗了,nóng fū gàn le yī huì er huó jiù chū hàn le,ชาวนาเพียงทำงานได้ไม่นานก็เหงื่อออกแล้ว
714,庆,qìng,庆祝,qìng zhù,เฉลิมฉลอง,新年到了，人们在广场上庆祝节日,"xīn nián dào le, rén men zài guǎng chǎng shàng qìng zhù jié rì",ปีใหม่มาถึง ผู้คนฉลองเทศกาลกันที่ลานกว้าง
715,墙,qiáng,墙壁,qiáng bì,กำแพง,墙壁上贴着很多美丽的风景画,qiáng bì shàng tiē zhe hěn duō měi lì de fēng jǐng huà,บนผนังติดภาพทิวทัศน์สวยงามมากมาย
716,铜,tóng,铜环,tóng huán,ห่วงทองแดง,那座老房子的大门上有一个铜环,nà zuò lǎo fáng zi de dà mén shàng yǒu yí gè tóng huán,ที่ประตูบ้านเก่าหลังนั้นมีห่วงทองแดงหนึ่งอัน
717,诗,shī,诗人,shī rén,กวี,李白是中国古代非常有名的诗人,lǐ bái shì zhōng guó gǔ dài fēi cháng yǒu míng de shī rén,หลี่ไป๋เป็นกวีที่มีชื่อเสียงมากในสมัยโบราณของจีน
718,砍,kǎn,砍刀,kǎn dāo,มีดฟัน,他用砍刀砍下了树上的树枝,tā yòng kǎn dāo kǎn xià le shù shàng de shù zhī,เขาใช้มีดพร้าฟันกิ่งไม้บนต้นลงมา
719,造,zào,建造,jiàn zào,ก่อสร้าง,一只小牛要在路边建造一座小房子,yī zhī xiǎo niú yào zài lù biān jiàn zào yī zuò xiǎo fáng zi,ลูกวัวตัวหนึ่งจะสร้างบ้านหลังเล็กอยู่ริมถนน
720,祝,zhù,祝福,zhù fú,อวยพร,生日那天，我收到了满满的祝福,"shēng rì nà tiān, wǒ shōu dào le mǎn mǎn de zhù fú",ในวันเกิด ฉันได้รับคำอวยพรอย่างมากมาย
721,捉,zhuō,捉鱼,zhuō yú,จับปลา,小河里有很多鱼，小猫好想去捉鱼,"xiǎo hé lǐ yǒu hěn duō yú, xiǎo māo hǎo xiǎng qù zhuō yú",ในลำธารมีปลามากมาย ลูกแมวอยากไปจับปลามาก
722,杨,yáng,杨树,yáng shù,ต้นป็อปลาร์,马路旁边有两排高大的白杨树,mǎ lù páng biān yǒu liǎng pái gāo dà de bái yáng shù,ข้างถนนมีต้นป็อปลาร์สูงเรียงกันสองแถว
723,安,ān,安全,ān quán,ความปลอดภัย,坐车时要系好安全带,zuò chē shí yào jì hǎo ān quán dài,นั่งรถต้องคาดเข็มขัดนิรภัยให้เรียบร้อย
724,藏,cáng,隐藏,yǐn cáng,ซ่อน,毛毛虫隐藏在绿色的叶片下,máo máo chóng yǐn cáng zài lǜ sè de yè piàn xià,หนอนผีเสื้อซ่อนตัวอยู่ใต้ใบไม้สีเขียว
725,烧,shāo,烧烤,shāo kǎo,ปิ้งย่าง,小伙伴们都来参加烧烤晚会了,xiǎo huǒ bàn men dōu lái cān jiā shāo kǎo wǎn huì le,เพื่อน ๆ มาร่วมงานปิ้งย่างยามเย็นกันหมดแล้ว
726,真,zhēn,真高,zhēn gāo,สูงจริงๆ,前面这座新建的大楼真高啊,qián miàn zhè zuò xīn jiàn de dà lóu zhēn gāo a,ตึกที่สร้างใหม่ข้างหน้าสูงจริง ๆ
727,匹,pǐ,一匹,yì pǐ,หนึ่งตัว,公主有一匹可爱的小马,gōng zhǔ yǒu yì pǐ kě ài de xiǎo mǎ,เจ้าหญิงมีม้าตัวเล็กน่ารักหนึ่งตัว
728,散,sàn,散步,sàn bù,เดินเล่น,晚饭后，一家人一起去外面散步,"wǎn fàn hòu, yī jiā rén yì qǐ qù wài miàn sàn bù",หลังอาหารเย็น ครอบครัวออกไปเดินเล่นด้วยกัน
729,捕,bǔ,捕鱼,bǔ yú,จับปลา,过去，海边的人们常常出海捕鱼,"guò qù, hǎi biān de rén men cháng cháng chū hǎi bǔ yú",ในอดีต ผู้คนริมทะเลมักออกเรือไปจับปลา
730,眨,zhǎ,眨眼,zhǎ yǎn,กะพริบตา,晚上，满天的小星星都在眨眼睛,"wǎn shàng, mǎn tiān de xiǎo xīng xīng dōu zài zhǎ yǎn jīng",ตอนกลางคืน ดวงดาวเล็ก ๆ เต็มฟ้ากระพริบตา
731,眠,mián,冬眠,dōng mián,จำศีล,黑熊和松鼠冬天的时候会冬眠,hēi xióng hé sōng shǔ dōng tiān de shí hòu huì dōng mián,หมีดำและกระรอกจะจำศีลในฤดูหนาว
732,转,zhuǎn,转动,zhuǎn dòng,หมุน,风一吹，风车就转动起来,"fēng yī chuī, fēng chē jiù zhuǎn dòng qǐ lái",พอลมพัด กังหันลมก็หมุนขึ้นมา
733,京,jīng,北京,běi jīng,ปักกิ่ง,从北京到南京坐火车要四小时,cóng běi jīng dào nán jīng zuò huǒ chē yào sì xiǎo shí,นั่งรถไฟจากปักกิ่งไปหนานจิงใช้เวลาสี่ชั่วโมง
734,苏,sū,复苏,fù sū,ฟื้นคืนชีพ,春天是万物复苏的季节,chūn tiān shì wàn wù fù sū de jì jié,ฤดูใบไม้ผลิเป็นฤดูที่สรรพสิ่งฟื้นคืนชีพ
735,壮,zhuàng,强壮,qiáng zhuàng,แข็งแรง,他不但高大，而且很强壮,"tā bù dàn gāo dà, ér qiě hěn qiáng zhuàng",เขาไม่เพียงตัวสูง แต่ยังแข็งแรงมาก
736,景,jǐng,风景,fēng jǐng,ทิวทัศน์,快看，这边的风景比那边更好,"kuài kàn, zhè biān de fēng jǐng bǐ nà biān gèng hǎo",ดูเร็ว ทิวทัศน์ฝั่งนี้ดีกว่าฝั่งนั้น
737,望,wàng,望着,wàng zhe,มองอยู่,大王望着夜空，看见了一弯新月,"dà wáng wàng zhe yè kōng, kàn jiàn le yī wān xīn yuè",กษัตริย์มองท้องฟ้ายามค่ำคืนและเห็นพระจันทร์เสี้ยว
738,张,zhāng,张开,zhāng kāi,อ้าออก,他吃惊地张开嘴巴说不出话来,tā chī jīng dì zhāng kāi zuǐ bā shuō bù chū huà lái,เขาตกใจจนปากอ้าพูดไม่ออก
739,雁,yàn,大雁,dà yàn,ห่านป่า,天空中，一群大雁排成人字形飞过,"tiān kōng zhōng, yī qún dà yàn pái chéng rén zì xíng fēi guò",บนท้องฟ้า ฝูงห่านบินเรียงเป็นรูปตัวคน
740,许,xǔ,许多,xǔ duō,มากมาย,河边有许多五颜六色的小石子,hé biān yǒu xǔ duō wǔ yán liù sè de xiǎo shí zǐ,ริมแม่น้ำมีกรวดเล็กหลากสีมากมาย
741,诚,chéng,忠诚,zhōng chéng,ซื่อสัตย์ / จงรักภักดี,将军正在向国王表达自己的忠诚,jiāng jūn zhèng zài xiàng guó wáng biǎo dá zì jǐ de zhōng chéng,แม่ทัพกำลังแสดงความจงรักภักดีต่อกษัตริย์
742,实,shí,实在,shí zài,จริงแท้ / จริง ๆ,这个电影实在太好看了,zhè ge diàn yǐng shí zài tài hǎo kàn le,ภาพยนตร์เรื่องนี้สนุกมากจริง ๆ
743,堆,duī,堆放,duī fàng,กอง / วางซ้อน,不要把玩具和书本堆放在一起,bú yào bǎ wán jù hé shū běn duī fàng zài yì qǐ,อย่าวางของเล่นกับหนังสือกองรวมกัน
744,雪,xuě,下雪,xià xuě,หิมะตก,下雪了，外面一片白色,"xià xuě le, wài miàn yī piàn bái sè",หิมะตกแล้ว ข้างนอกขาวโพลนไปหมด
745,梅,méi,梅花,méi huā,ดอกเหมย,我们家旁边有一棵梅花树,wǒ men jiā páng biān yǒu yī kē méi huā shù,ข้างบ้านของเรามีต้นบ๊วยต้นหนึ่ง
746,兰,lán,兰花,lán huā,ดอกกล้วยไม้,桌子上有一盆兰花，真好看,"zhuō zi shàng yǒu yī pén lán huā, zhēn hǎo kàn",บนโต๊ะมีดอกกล้วยไม้กระถางหนึ่ง สวยจริง ๆ
747,淡,dàn,咸淡,xián dàn,รสเค็ม-จืด / ระดับความเค็ม,这道菜的咸淡正好，太美味了,"zhè dào cài de xián dàn zhèng hǎo, tài měi wèi le",อาหารจานนี้เค็มพอดี อร่อยมาก
748,念,niàn,思念,sī niàn,คิดถึง,远离家乡的人常常会思念亲人,yuǎn lí jiā xiāng de rén cháng cháng huì sī niàn qīn rén,คนที่อยู่ห่างไกลบ้านมักคิดถึงญาติพี่น้อง
749,家,jiā,家乡,jiā xiāng,บ้านเกิด,她的家乡在一个安静的小山村里,tā de jiā xiāng zài yí gè ān jìng de xiǎo shān cūn lǐ,บ้านเกิดของเธออยู่ในหมู่บ้านเล็ก ๆ ที่เงียบสงบ
750,初,chū,初步,chū bù,ขั้นต้น / เบื้องต้น,对这件事情你有什么初步的想法,duì zhè jiàn shì qíng nǐ yǒu shén me chū bù de xiǎng fǎ,เกี่ยวกับเรื่องนี้คุณมีความคิดเบื้องต้นอย่างไร
751,村,cūn,村口,cūn kǒu,หน้าหมู่บ้าน,村口那棵大树比爷爷年岁还大,cūn kǒu nà kē dà shù bǐ yé yé nián suì hái dà,ต้นไม้ใหญ่ตรงปากหมู่บ้านมีอายุมากกว่าคุณปู่
